Image_Name,Brusing_Percentage
image_01.png,32.346241457858774
image_02.png,25.759999999999998
image_03.png,23.099415204678362
image_04.png,13.939393939393941
image_05.png,6.980273141122914
image_06.png,4.272151898734177
image_07.png,8.091286307053942
image_08.png,12.988047808764941
image_09.png,6.473429951690821
image_10.png,28.242320819112628
image_11.png,0.0
image_12.png,11.487758945386064
image_13.png,0.17889087656529518
image_14.png,0.0
image_15.png,7.9722703639514725
image_16.png,9.981515711645102
image_17.png,12.002743484224967
image_18.png,10.096463022508038
image_19.png,9.539052496798977
image_20.png,12.511671335200747
image_21.png,24.790419161676645
image_22.png,5.996472663139329
image_23.png,4.47227191413238
image_24.png,26.570680628272253
image_25.png,2.1026072329688814
image_26.png,3.9586919104991396
image_27.png,3.0603060306030603
image_28.png,3.5294117647058822
image_29.png,3.549060542797495
image_30.png,10.416666666666668
image_31.png,1.0242085661080074
image_32.png,7.196969696969697
image_33.png,6.128550074738415
image_34.png,3.507271171941831
image_35.png,1.7857142857142856
image_36.png,7.291666666666667
image_37.png,2.47167868177137
image_38.png,6.2773722627737225
image_39.png,12.37006237006237
image_40.png,3.9451114922813035
image_41.png,10.187667560321715
image_42.png,10.128617363344052
image_43.png,3.2209737827715355
image_44.png,1.2061403508771928
image_45.png,1.7142857142857144
image_46.png,0.5076142131979695
image_47.png,0.07385524372230429
image_48.png,7.521105141980046
image_49.png,2.9023746701846966
image_50.png,9.710743801652892
image_51.png,8.41452612931798
image_52.png,7.419898819561552
image_53.png,19.13626209977662
mean,8.65
median,7.20
range,32.35
